,labels,text,ppl
30574,0,怀疑是假货，洗发后感觉很不好,23.543009400129506
7598,1,手机质量很好哎，就是没有送礼品,27.48236448711401
43849,0,有差异的产品，下次不会选购了,14.761874156510698
10361,0,东西搭配了一堆没用的，给差评,15.308984317594932
3099,1,一般般 会有卡顿 看电影还行,51.369683062949825
28438,1,不错很满意，物流小哥很给力。,32.348014989332306
34577,0,京东的配送就这样吗？真是失望,35.70898026489871
12015,0,非常不满意，大型游戏根本玩不了,4.528086966437939
31819,0,垃圾京东，收钱不发货，趁早倒闭,26.61207117331707
42623,1,衣服面料很舒服，柔软，大小合适,16.573183557868347
43428,0,哎与图片差距太大真心接受不了,47.364521239420604
38964,1,面料很好，款式时尚 穿上很舒服,39.939077985104625
32231,0,洗发水不正宗的，洗完头皮屑很多,56.21850320650823
17545,1,京东商城的商品实惠，继续支持！,6.95639703419201
36576,1,蒙牛出香蕉奶啦 味道还不错哦,97.32837099861041
6653,1,快递速度很快，平板用了还不错。,20.06695374290084
39896,1,大小合适，有弹力，辉常满意！,35.24568804235698
38971,1,刚收到货，很好，物超所值！！,41.11767430567797
41286,1,穿上变得特别帅，怎么呢？嘻嘻。,30.993860887171397
29583,1,超值值得购买！便宜实惠真的很好,13.472434293157736
12956,0,不咋好，显示不清楚，想贴膜的,39.06299994133446
31712,0,不好，这么贵还不好，我也是醉了,30.991904355266325
31680,0,啥时候到啊下单好几天了还没到?,66.90436718445612
60362,0,很一般，价格不高，但设备差！,15.619454493637901
45785,0,没穿几次就破2个洞，做工不好。,96.68188892745133
30820,0,被坑了，不好用，只能给一星?,91.63567321078375
10933,0,送货师傅不错，平板质量一般般,64.72975028876357
40218,1,穿上很舒服，面料不错，蛮好的,52.64193184502708
36597,1,蒙牛滴。。。口感醇厚，不错～,168.90117046367547
47403,0,衣服不行 ！！！ 快递也不给力,146.58770774432523
42213,1,质量好，做工精细。非常满意！,5.77736655845413
31785,0,不好用，味道太浓，不适合男人,13.764457111506028
46015,0,质量没有想像的那么好，不要上当,5.742591593130697
42170,1,款式新颖，又合身，孩子很喜欢,13.07009192848848
43150,0,欺骗消费者！！！严重不符！！！,14.42618545337817
45415,0,商品没图上的好看，面料也不多好,80.80314034814172
30230,1,价格实惠，服务好，东西不错。,5.484230954555584
47927,0,没收到商品，一个月了，差劲。,31.18251353944709
30018,1,好，不错，得蛮多的，划算，喜欢,90.99592831639026
26817,1,到货好快。服务好！东西满意！,14.059910165353141
5006,1,手机不错，屏大清晰，速度快。,18.27640882447716
44936,0,洗了掉色特严重，很硬，还没穿,123.47472848625716
16856,1,还味吃，现在觉得苹果越来越甜了,26.57171521779875
3845,1,不错 很喜欢 华为平板666,66.733508950052
28242,1,洗发水好用，洗过头发很清爽…,49.191294885681266
42123,1,可以 比较满意 穿了再来评价,29.491419780569785
34621,0,有一瓶盖子烂了，流的到处都是。,35.956678943547416
33650,0,使用一般，和国货区别不是很大！,16.531096373429566
5554,1,好好的一个好的自己选的好好好货,39.39190268975227
30937,0,说好的吹风机在哪！太垃圾了！,12.024358284643911
60557,0,服务很一般，设施和装修也不好。,15.202777838772572
46810,0,真的和网上看的差别真大，好垃圾,13.515305845611062
25754,1,看着还可以，小的赠送旅行装不错,66.75098952839735
43705,0,物流太慢太慢，衣服不怎么样，,26.3376615622007
18630,1,个头小但很甜，用来做早餐正好。,21.400120445852554
41784,1,商品不错，物超所值。真实体验。,27.762925262296907
45106,0,非常一般，不推荐，不要贪便宜,11.194760451996318
31546,0,昨天收到今天就降价，太过分了！,23.557445323025725
43624,0,有股刺鼻的味道，还特别脏，差评,23.27825398685605
10107,0,差评，保护壳都没有，5星差评！,17.14125887320379
32824,0,不好用，不适合我的发质，起头屑,32.89487299461754
4883,1,不错物流给力，值得信赖，正品，,63.290580595591464
31305,0,发来就破了。。懒得跟客服叨叨了,129.0923882181885
17539,1,性价比真他们高。。。。够味还脆,117.17090063681422
3991,1,不错，给妈妈玩游戏用的，很喜欢,4.668814455890192
35438,1,安装好了，还没用，感觉挺好的,21.761214643258395
10959,0,骗子。垃圾货。收到的卡装不了,78.69997636448386
38859,1,衣服挺好的，我一下子买了两件,16.311297994893394
33344,0,还品牌垃圾要死，越洗越多头屑。,56.8648318455153
11811,0,不好买来好后悔玩游戏好卡差评。,95.02182886432554
26497,1,一如既往的快，态度好，日期新。,29.619248449270344
39505,1,裤子面料不错的 版型很喜欢啊,114.20536578411271
34065,0,买了很多次，这次的是假货，失望,51.09920026433629
57426,0,服务不好。乱收费，非常不满意！,7.744611911049635
10211,0,cpu太差 一点都不流畅 亏了,154.24614484678986
6071,1,真正好PAD，学英语不用愁啦,63.6478131118672
46500,0,网上买几次都是烂货，不能相信。,29.87985658533672
39929,1,裤子的质量真的不错，值得表扬！,7.682452893938594
47506,0,穿了一次，扔了，好还是不好？,25.18790086799099
6287,1,屏幕够大，上手容易，物流很快。,8.61076450364821
39475,1,买回来很合适，老公很喜欢。。。,14.925470428650215
38335,1,质量非常不错，穿起来很舒服。,9.476197658090067
32710,0,就是好难受看到你日目的地后的吧,315.3409856340764
7812,1,帮朋友买的，反馈信息还不错?。,25.52768116095936
33424,0,快递丢失 不处理 没有维权渠道,30.78069238050058
39217,1,很不错哦，我又要在买多一条了,117.50848565439082
35260,0,这个商标都掉了，可能是二手货吧,21.651235061212077
19076,1,苹果包装完好，吃起来香甜可口！,8.646178718916481
58781,0,酒店很旧，设施陈旧！花洒漏水,81.88540704620164
10412,0,卡出翔，到底是不是3G运行？,45.139832549528926
46154,0,物流太慢了，就凭这一条给你零分,27.29979802896909
34631,0,非常无语，包装是裸的，没有塑封,30.290342470248184
57024,0,所有的房间里的设施不是很齐全！,22.60991721193872
42499,1,不错，穿上很舒服，面料也不错,19.119083355714356
47937,0,不满意，色差太大！做工一般！！,15.681271573465093
18689,1,苹果不错！很新鲜！到货也很快！,9.385188019853627
47073,0,洗一次线全扯掉了，做工非常粗糙,54.4127270756053
14578,0,功能可以，但表面出现掉漆现象,29.42770588642551
33936,0,送来都爆开了，包装能用点心吗？,91.70870585156293
46214,0,大小不标准 垃圾货下次去桃宝买,173.07886069186003
18541,1,统一大小，味道一般，包装很好。,10.560145633562298
6147,1,东西不错，真的很喜欢很喜欢。,10.630093682697687
35038,0,一点都不好，，，洗了很痒，差评,25.522576628695788
21809,0,包装不错，口号不太好，很硬不甜,29.873176952994967
47351,0,太差了，以后不会买了，懒得退,27.993812029679443
11255,0,分辨率太低了，看着模糊，后悔了,10.423109725262487
6495,1,我这个是给妈妈买的，她很喜欢,6.822591184375403
27960,1,还行吧，感觉可以满意。好评！,10.114630656211913
59784,0,凑合吧，旺季也不便宜，隔音太差,53.925040245142355
30190,1,比超市便宜，还方便，省的逛超市,26.103826154259366
41065,1,一直喜欢的牌子，好好好好好……,10.524872774234371
12495,0,不好不好不好，真的不好，上当,23.37121214947967
4490,1,刚拿到还没用还知道功能什么样,22.114593507032843
37775,0,你让我这个蒙牛脑残粉情何以堪？,34.07473474738
18639,1,苹果个小点，颜色一般吃着还行。,14.787008533781826
6522,1,不错很好，京东快递给力棒棒哒,49.50409332296628
45361,0,穿了两次，而且面料粗糙，易脏,45.1805853070079
23149,0,心好几个发黑的。潘石译太差了！,155.84431927195723
45269,0,号码偏小，是棉的，颜色也还可以,47.95618171570578
45110,0,不好，有味非常刺鼻，而且还慢！,59.83359984221964
36596,1,果断的支持下，还是蒙牛厉害啊,47.94210596886774
34714,0,京东客服很垃圾，购买商品注意,6.1640348338887305
39832,1,哈哈哈红红火火恍恍惚惚哈哈哈哈,17.555794853307848
43503,0,质量和版型和图片不一样，不好看,21.24286062443691
18791,1,刚收到，看着还可以。还没有吃。,15.64261044574601
5050,1,不错，暂时用着各方面都很满意,22.906590899630505
45857,0,等啦一个星期才到，无敌的郁闷,49.225661771829884
38304,1,非常愉快的一次购物。价廉物美。,7.855179680410762
32290,0,太差劲了，根本和实体店的不同,8.046909382007925
17172,1,早上下单，晚上收到，物流很快。,10.55605052651681
26214,1,看着挺好的 洗发水我 还没用,114.29461483922499
43653,0,不好 买回来穿一次口袋就破了,75.95574899738814
28796,1,给家人买的，家人都喜欢用这个。,22.782701326401593
45067,0,买回一看，跟夜市买的一样，*,69.00473311956267
40256,1,白色质量一般般，料子不是很好！,15.894818788793243
12627,0,wifi不靠谱，上网有限制。,13.540412056280752
20546,0,苹果有坏的，不新鲜，自欺欺人。,28.781993948183647
41781,1,裤子质量挺好的 料子很舒服啊,54.881265124477956
5986,1,除了不是全网通以外，其他都蛮好,14.028102796180429
61796,0,服务差，环境差，缺乏管理和训练,5.184579288743487
47908,0,非常多小碎毛，穿了一次起球球,71.27955454635834
4899,1,机器很不错，外观漂亮 包装精美,58.2224692275659
7036,1,买的第二个了物有所值相信京东,89.4941863190034
40508,1,质量看着还好，就是有点瘦了。,9.544261219459171
31474,0,这物流是蜗牛～产品有待考证～,113.38912686446776
4337,1,帮侄子买的，小朋友说挺好用的。,32.04101712327586
40660,1,手感不错 料子不错 样式不错,47.291514450534095
12511,0,二手的机子 电池不抗用 太坑了,188.42016082687564
28485,1,支持大牌！重要的是搞活动便宜！,10.075254468916178
42157,1,物美价廉，顶顶顶顶顶顶顶顶顶,6.667545956875324
35078,0,洗完头很多头皮屑，怀疑买的假货,26.01856494067076
39965,1,质量不错，值得购买，价钱也实惠,29.312450829586833
35703,1,产品就不评价了，正在使用中。,10.996069835178892
31868,0,沙宣的产品，得看个人适不适合,34.872481808193335
5547,1,真心好用！原装最新版本！喜欢！,45.91839226410842
44544,0,差评 拉链不行，各位兄弟注意了,56.62243366237141
42912,1,很好，质量不错，店家态度挺好,11.622398390036652
7180,1,不错，非常好用！流畅，不卡。,30.61353721110306
7323,1,京东我信任！便宜实惠邮寄快！,35.88327728541203
5333,1,超爽啊，比我之前用的三星好多了,19.323911082704477
31995,0,真假噶时间看书考试计算机技术,94.94253986530148
46205,0,真的差，都不想在班尼路买衣服了,95.97750471347807
12993,0,什么玩意，服了京东了！垃圾，,44.878596749607134
45391,0,不满意，希望下次不要让我失望,9.302154868835506
5688,1,速度还不错，还好卖的是32G的,24.4651600028474
38275,1,舒服，就是质量一般，就值这个价,19.004661437209204
7874,1,还可以吧，用了几天暂时没问题,8.545884044642277
12584,0,耗电快，反应慢，还没有提供发票,21.537776655126155
17836,1,很好，价廉物美经济实惠值得购买,10.880334766515588
