,labels,text,ppl
23455,0,第二部就不该拍竟然还出第三部,50.88276453571802
37994,1,局气！规矩！管虎导了俩影帝了！,886.8542000367111
45474,0,前半段真好看，后半段越来越萎,21.19700410772222
37018,0,前面的剧情看得我尴尬癌都犯了,23.649575774895364
39152,0,混乱的情节，特么矫情无下限。,27.1828917263261
4952,0,适合能静得下心和有故事的人。,12.356439720994443
49922,1,最是人间留不住朱颜辞镜花辞树,1081.6238658282498
18895,1,超级治愈又感人，狗狗真的好暖心,21.91137818310694
16855,0,密室设定很有意思，可惜未能维持,46.98523839708745
33344,1,原来巴萨的德国馆还有这个用处,183.40601869652326
43014,1,丫丫真的太美了，前夫哥好可爱,55.187601282832674
30945,0,烂的一逼，啥都没有，狗屁不通。,37.757859524054446
11202,1,这个玛丽苏我喜欢很好看求续集,117.64800049466704
43097,1,看了点映，好多戳中我泪点??,277.2654140851435
7229,0,郑恺和郭采洁还挺有cp感的。,68.500300314251
46824,0,民乐要靠二次元来拯救了嘛……,116.83764575588151
44791,1,反正我追完了，为了女主的颜值,24.8640789714058
40750,0,我朋友说，她尴尬得想原地去世。,31.75702632062296
24357,0,今年作品太多了，有点透支了。,14.714627392201727
12065,0,我是真的觉得孙悟空的扮相太丑了,20.75874329760877
44782,1,还可以吧……感觉题材还算新颖,17.97459650557794
11314,0,看完情圣来评评这部这部比情圣好,47.25561294596557
19047,1,它令我想起曾经怦然心动的轻吻,19.224978796898956
45899,0,发哥抄着烂片专业户就去了。。。,333.9188312458986
14214,0,第一集演得什么玩意儿，尴尬死了,15.091897444120544
31414,1,热热闹闹的，看得我好开心啊。,5.8928194108758785
25276,0,煽情煽成了MV，大家都笑了。,61.50569741822852
47776,1,最喜欢的科幻故事，很成功的改编,8.085645344617511
45012,1,还算可以哦，故事讲的挺精彩！,26.978064906361517
49786,0,被黑天鹅惊艳到了！美轮美奂！,39.022420189509624
11029,0,到底在演什麼啊？？大爛片！！！,102.77423694150245
30704,1,卧槽我竟然看过啊啊啊啊啊啊啊,17.30285783285259
3121,1,你无车无楼无番狗做乜要拖我手,764.7238822041229
9512,0,最弱版劳拉了吧？太弱了太无聊了,127.46079057523318
15976,0,重拍经典，孩子对恐惧的克服。,17.994177087215782
26862,1,太好看了！笑得我内分泌失调！,36.436339665318876
30395,0,本来两星，加一星给受罪的演员吧,107.67682980569104
