,labels,text,ppl
82777,0,[泪] //@耿嘉晨：还真是,135.08080302635113
48250,1,爱上江西，没有理由！[哈哈],19.041145626940366
100168,0,计划赶不上变化[抓狂][泪],27.050974471451987
22319,1,芭其乐，大嘴快乐的家伙[爱你],156.0960946850252
70122,0,传统已逝??????[抓狂],82.77002192919869
6338,1,谢谢哈! 欢迎常来![鼓掌],59.43943814873213
20081,1,胖子手感好啊！[鼓掌][爱你],31.103189210513833
23064,1,生快！[干杯][蛋糕][鼓掌],66.86383319318143
84060,0,居然把我干儿子装脸盆里！[怒],64.64786369751342
93871,0,三哥总是这么的让人惊喜[晕],59.66929423757475
104161,0,此刻后：ko了... [晕],296.32991613021744
40416,1,[害羞][哈哈]@魔王1987,138.39011926576217
15376,1,随手拍祝大家周末愉快！[爱你],15.50873521498417
10199,1,是滴，美女。欢迎哦！[可爱],86.28548067246541
71224,0,偷贡品。不怕报应啊？。[衰],331.50371398189935
12238,1,[哈哈] //@独眼u:哈哈哈,48.091816678031215
77537,0,求二手智能手机。。。[抓狂],50.853129371022064
55063,1,是帮你挡酒的男的么？[嘻嘻],32.78988220888695
21548,1,原来很多国家都免签![哈哈],29.256030169805918
38076,1,百变大咖秀真的很快乐[哈哈],21.412912173039174
84198,0,[泪]//@那木错:[微风],87.90362309711035
27872,1,哈哈，强大[鼓掌][good],121.19401431921519
48051,1,眼睛一眨，美妞变辣妈！[哈哈],42.944866504467896
18029,1,祝大家十一小长假快乐[太开心],45.654582564469266
115177,0,[泪] //@袁腾飞:[泪],15.00411914575246
114619,0,可怜的风扇[泪] 我要等正版！,51.65844989688678
64870,0,固执的大叔这场又好危险[失望],98.96459612817249
74958,0,办公室都是孩儿他娘！！！[怒],112.13464536200343
77734,0,//@地狱中的八尾猫: [衰],63.74290869084286
51580,1,财神到我手?[偷笑][鼓掌],98.37181014462287
54352,1,爱吃牛排的童鞋举个手~[爱你],68.09296827237361
8324,1,开始喽，看起来吧！！[鼓掌],68.54188905033634
106626,0,受伤，是个超级不好的消息[衰],28.521463834863052
15031,1,[哈哈][哈哈]收费大调查。。,11.411768689763095
8249,1,用美食向大家说早安~[嘻嘻],32.60924083221346
59782,0,愚人节的游戏，银行也玩呀[衰],45.00913206904787
110113,0,[衰]弄破了，基本上不会复原！,25.43341136049407
11405,1,哈，回忆录写到哪了？[嘻嘻],61.86868905975138
81138,0,书人搬家，其实就是搬书[晕],113.78720954380753
14831,1,《时尚旅游》也玩街拍了[哈哈],27.44944211508253
51446,1,阿姨做的菜相当好吃呢[爱你],28.6917487387766
73965,0,Facebook 还在跌[晕],257.8189740288815
101129,0,[抓狂] 你是在哪里腐败~~~,60.14952769071773
104892,0,男人动手…[怒][怒][怒],16.887677847817404
66040,0,我在这里：#闸北区#吃饭[泪],120.80279255974227
87632,0,难得休息的，竟然感冒了[泪],17.538409223158
96063,0,知道得太晚了，遗憾！[失望],14.320968271547988
81716,0,社会败坏的典型!?救了[衰],132.28355364674488
92195,0,姐，我给你跪下了，这才气[晕],93.85617425964763
95696,0,[泪]同意，让他们变成海豹!!,30.182018496536603
19351,1,//@好色小湿妹: [哈哈],99.46770963153399
41680,1,我觉得总结的很好，喜欢[鼓掌],7.958558511332161
21865,1,斯坦福正门左侧草坪。[嘻嘻],26.97177507528934
2453,1,[嘻嘻]重口味爱好者的福音来咯,24.430591595849858
48755,1,转给来北京玩的童鞋们[可爱],72.28587936234192
53195,1,偷偷发张我师父的照片[哈哈],57.19868122521385
12712,1,好样的！[嘻嘻]你家就你牛！,188.83171033329873
94030,0,早知道找你买了还能越狱[抓狂],46.238564480202534
40934,1,我上班能穿成这样吗？[嘻嘻],25.554019379908034
11905,1,[哈哈][哈哈][哈哈]翔子,13.065253717618042
56807,0,还有这么不要脸的[怒] 扩散,55.59167607005183
63131,0,最近压力让我头痛 [衰][晕],33.710702802254445
29589,1,@兔子奶奶熊的娘 还有[哈哈],87.97126679448216
101122,0,堵塞，不动！我快哭了！[泪],65.81962981501978
75355,0,下辈子该她被扔下去！！！[怒],70.6566068409123
70889,0,现在的快递啊，真心桑不起[泪],36.452765383406096
93899,0,我也有中奖的时候啊[泪][泪],26.51302513372229
