,labels,text,neg_logits,pos_logits
8711,0,[MASK]绿。病人吃啊，挂面哈拉味，汤也腥。,3.715961,5.40656
5797,0,[MASK]绿。豆腐丝里吃出苍蝇，啥也不想说了,5.427462,5.4263916
768,1,[MASK]绿。味道很好！送的也很快！好吃！,5.9882984,5.598217
2518,1,[MASK]绿。菜品好，速度快，真是太好了！,3.7114084,4.8776445
7638,0,[MASK]绿。这家店就直接没送，接单不送的店,4.112158,4.4724884
6583,0,[MASK]绿。送餐太慢太慢了～菜品还可以～,5.0648055,4.729912
6692,0,"[MASK]绿。下次能送早点就好啦,快饿过劲啦",4.8310013,4.938795
484,1,"[MASK]绿。很好吃量也很大都吃不完,赞一个",5.7959375,6.05476
11295,0,[MASK]绿。下单2个小时才送到。无语了。,6.309947,5.055416
2826,1,[MASK]绿。谢谢师傅，辛苦了！非常准时！,4.0472703,4.2729692
11958,0,[MASK]绿。粉很好吃，但是订了卤蛋却没有。,5.310327,5.6022873
4074,0,"[MASK]绿。吃到一半发现菜里有小强,简直了",5.236495,4.9126673
1568,1,[MASK]绿。米饭是硬的。。不如上一次好吃,5.0666723,5.6154747
10881,0,[MASK]绿。米饭里有一只蟑螂，让人怎么吃,4.7525945,5.045892
6353,0,[MASK]绿。咖喱鸡肉烩意面，不知鸡肉滋味,4.995925,5.1228867
4765,0,[MASK]绿。很慢就不说了，关键是还不好吃。,5.6448097,5.8406715
370,1,[MASK]绿。态度很好，效率很高，给十分赞,3.5660903,3.822518
11746,0,[MASK]绿。速度慢，第一次订餐就迟到，晕,4.776558,4.3544674
8159,0,[MASK]绿。送餐走错路，袋子还破了………,4.998407,5.1202602
2366,1,[MASK]绿。一直买他家的香脆鸡肉披萨，喜欢,3.8694193,4.923568
866,1,"[MASK]绿。师傅辛苦了，谢谢,下雪注意安全",4.9832935,4.1332207
2743,1,[MASK]绿。又快又好棒呆了哈哈哈哈哈哈哈,5.923001,4.928602
9911,0,[MASK]绿。石锅拌饭里面吃出了塑料包装纸袋,5.1616783,5.460576
5045,0,[MASK]绿。菜品没味道。。。周也是。。。。,5.0315714,4.751235
1563,1,[MASK]绿。又快又好又便宜！真心给力！！！,6.073513,4.9483433
10234,0,[MASK]绿。面时间太长了，坨了，不好吃了,4.992274,6.172531
29,1,"[MASK]绿。送餐非常快,态度特别好,谢谢",3.8712244,4.3625793
6442,0,"[MASK]绿。太小了,味道一般,说多了都是泪",7.2631774,6.0258303
467,1,[MASK]绿。送餐员辛苦，饭也好吃，继续购买,3.839065,4.3272867
58,1,"[MASK]绿。送餐特别快,送餐员态度也特别好",4.1317368,4.510354
1652,1,[MASK]绿。很快，也好，包装也好，赞赞赞,5.241269,4.6013584
4529,0,[MASK]绿。味道还行，就是送餐太慢了……,5.2125,5.1485662
88,1,"[MASK]绿。又快又好,小哥态度很好,好评",5.288521,4.570444
4524,0,"[MASK]绿。味道就那样把,盖浇饭挺难吃的",5.6372437,5.4514027
3085,1,[MASK]绿。外卖小哥人超级好。。。。。。,5.567115,5.051593
10811,0,[MASK]绿。速度挺快的，面不好吃，都凉了,4.6426225,5.7484827
8052,0,"[MASK]绿。点两份鸡柳,就给送,一份。。。",3.6935625,4.4662867
5562,0,[MASK]绿。太慢，太小，吃不饱。味道还行,5.6046286,5.7513113
5132,0,[MASK]绿。不好吃。。。菜太少了。。。。,6.0289955,5.378398
2537,1,[MASK]绿。配送非常快，10分钟就送到啦～,4.7706814,4.4761257
2730,1,[MASK]绿。人好速度快，好评好评好评！！,4.1686153,4.1014605
6256,0,[MASK]绿。米粉比以前份量少，没以前好了,5.077113,5.82734
2717,1,[MASK]绿。东西非常好，还是热的，辛苦了！,4.972088,5.162134
5791,0,[MASK]绿。给的豆皮果然多，只是肉变少了,5.291473,5.7309675
434,1,[MASK]绿。很快，很好，经常订，谢谢师傅,4.559258,4.0301943
2067,1,[MASK]绿。非常好吃，送餐很快，绝对好评,4.16641,5.2123117
8096,0,[MASK]绿。就薯条还行！其他都不怎么样！,5.3529005,5.4389515
1952,1,[MASK]绿。味道还好。服务态度真的很好～！,5.9468265,5.4396133
6980,0,[MASK]绿。咋的跟饿了吗不一样的名，坑爹,5.7159615,4.9050217
2435,1,[MASK]绿。经常买这家的饺子，味道棒棒哒！,3.1242394,5.1326027
9055,0,[MASK]绿。没有在店里吃好吃，萝卜太多了,5.340708,5.772586
1653,1,[MASK]绿。除了速度有待加强，其他都不错,6.322914,4.80686
3654,1,[MASK]绿。没有餐具哦，还要自己点餐具么,4.790318,4.4528246
1739,1,"[MASK]绿。服务不错,但是太难吃了啊啊啊",5.5131254,4.779086
11045,0,[MASK]绿。面也太少了，才半盒，我就没吃饱,4.7421064,5.0829563
2626,1,[MASK]绿。非常的正宗，就是羊杂汤太咸啦,3.5744286,5.0691576
7925,0,[MASK]绿。午餐肉实在太难吃了，千万别点,4.2695675,5.164524
5910,0,[MASK]绿。真的不适合外卖，另外，真难吃,4.9070406,5.826091
11336,0,[MASK]绿。我的电话打不通，不知道为什么,6.400584,4.583109
809,1,[MASK]绿。很好，速度飞快，炸鸡有点火大,5.7390904,5.754835
661,1,[MASK]绿。太快了！！简直是神速啊！！！,5.6521025,4.6838245
396,1,"[MASK]绿。第二次买了,挺好的,以后继续",6.9185867,5.1481647
5702,0,[MASK]绿。我备注要的粥，结果送来的是饮料,4.6797233,4.7369595
10859,0,[MASK]绿。赠送的黄飞红花生呢？没送啊！！,5.5510383,6.146969
280,1,[MASK]绿。非常好送的很快，，，还是热的。,6.4039607,5.3998995
184,1,[MASK]绿。好好好！赞赞赞！态度好速度快！,5.462188,4.1518083
2289,1,[MASK]绿。味道很好而且很实惠送得也很快,5.4552617,5.4851656
4775,0,[MASK]绿。包装牛逼，送餐速度……咳咳……,5.1837096,5.2861853
2711,1,"[MASK]绿。番茄醬撒了QAQ,其他nice",5.079199,4.8392515
854,1,"[MASK]绿。粥里有头发,就没吃,剩下都好吃",4.4709744,5.8299236
5116,0,[MASK]绿。太慢了，俩小时连个解释也没有,5.4851165,4.454666
2377,1,[MASK]绿。速度挺快的东西也挺好的给赞~,4.949575,4.961088
4429,0,[MASK]绿。肥肉太多吃的时候还把嘴唇拿破了,5.0313344,5.5924206
11423,0,[MASK]绿。饭菜都凉的，一个多小时才送来,4.757489,4.38416
7151,0,[MASK]绿。地三鲜，茄子里面有很多是生的,5.0306587,5.580659
901,1,[MASK]绿。我吃出来一个钢丝球上的一个丝,6.2227645,4.740162
5808,0,[MASK]绿。不好吃，包子还不熟，都硬邦邦的,4.5570197,6.0567884
2679,1,[MASK]绿。味道好，包装好，送餐及时，不错,5.759636,6.029869
11060,0,[MASK]绿。差评，退款太慢！我说的是百度！,3.602588,4.469589
10479,0,"[MASK]绿。送错了,打电话要求补送也不送",5.6196446,4.8682756
8079,0,[MASK]绿。送的时间太晚了，一个小时才送来,5.2599063,4.994092
4617,0,[MASK]绿。送餐很慢，饿死了，味道很一般,4.8723664,4.8155413
2406,1,[MASK]绿。挺好的，速度也不错，以后还来,6.195551,5.2227707
2682,1,[MASK]绿。大叔特别面善！饭食用料很好！,4.4589605,4.804042
2442,1,[MASK]绿。大冷天的百度骑士真是辛苦了～,5.888395,4.4714813
963,1,[MASK]绿。肉很多，味道不错，配送也很快,5.320191,5.61679
3617,1,[MASK]绿。饭菜香质量好，服务好，送饭快。,3.3729248,4.688346
10792,0,[MASK]绿。一单元和二单元分不清...麻烦,5.984375,3.7988272
2821,1,[MASK]绿。送餐快，阿田大虾一如既往的好吃,4.296401,4.369811
2108,1,[MASK]绿。菜挺多饭挺多就是牛肉丝质量一般,4.2811155,5.092312
2832,1,[MASK]绿。送货很快，经常吃他家的，很棒,3.4626315,4.706541
9713,0,[MASK]绿。送餐人员素质太差，不适合本工作,2.564942,4.3806114
3122,1,"[MASK]绿。赞赞赞,很好吃,小哥送餐也很快",4.6145535,4.805785
10897,0,[MASK]绿。味道还好，但是送餐实在是太久了,4.7333856,4.768138
3793,1,[MASK]绿。都非常好，就是派送费有点贵！,7.3239512,6.1901674
6995,0,[MASK]绿。饺子都凉了还能吃吗，送来太慢了,4.6205792,5.441538
1115,1,"[MASK]绿。好吃,就是太慢,两个小时才送到",5.8809557,5.4096365
6568,0,[MASK]绿。送餐慢，披萨巨小！还没餐具！！,5.7039876,4.9606304
2431,1,[MASK]绿。送餐很快，送餐人员很热情！～,4.202372,4.6383667
1601,1,[MASK]绿。配送的真快，及时。很好好强大,5.5750184,4.581153
7187,0,[MASK]绿。送餐太慢，等了两个小时，无语,5.282146,4.6018696
3236,1,[MASK]绿。口味质量俱佳，送餐小伙很不错,4.792342,5.257983
7287,0,"[MASK]绿。咖啡撒了一兜子,还是凉的,服了",6.3332295,5.419487
836,1,"[MASK]绿。很不错的一次,下次还会到这买",5.5238333,4.798373
2663,1,[MASK]绿。送餐很快，菜很好，羊杂味道不错,3.7018187,4.6177216
9190,0,"[MASK]绿。每次酸奶都不给我带吸管,心好累",5.7342567,4.8650465
262,1,[MASK]绿。太快了，你是飞过来送餐的吧…,5.1956573,4.871788
11078,0,[MASK]绿。接线员工态度太差。其他的还不错,4.4186587,3.9688046
393,1,[MASK]绿。速度很快，菜的味道也好！不错！,4.9340305,5.4628363
6382,0,[MASK]绿。汤横着就送过来了，撒到处都是!,5.2156177,5.2872124
9862,0,[MASK]绿。难吃的一逼，体验差，名不副实。,5.04138,5.376939
5440,0,[MASK]绿。肉太多了，送餐速度有待提高！,5.568581,5.281438
8739,0,"[MASK]绿。汤挺好喝的,就是米线没有米线味",4.80734,5.5009174
10139,0,[MASK]绿。5555比以前的肉肉少了好多,6.617366,5.788762
