,labels,text,neg_logits,pos_logits
30574,0,[MASK]雨。怀疑是假货，洗发后感觉很不好,4.262347,5.4413476
7598,1,[MASK]雨。手机质量很好哎，就是没有送礼品,4.955126,5.011308
43849,0,[MASK]雨。有差异的产品，下次不会选购了,4.5438175,3.9988823
10361,0,[MASK]雨。东西搭配了一堆没用的，给差评,4.579872,5.1352525
3099,1,[MASK]雨。一般般 会有卡顿 看电影还行,3.9028542,4.4770765
28438,1,[MASK]雨。不错很满意，物流小哥很给力。,5.6962233,5.1701813
34577,0,[MASK]雨。京东的配送就这样吗？真是失望,5.2012415,5.3408084
12015,0,[MASK]雨。非常不满意，大型游戏根本玩不了,3.6047125,4.494856
31819,0,[MASK]雨。垃圾京东，收钱不发货，趁早倒闭,5.564066,5.9732237
42623,1,[MASK]雨。衣服面料很舒服，柔软，大小合适,5.6588383,5.67486
43428,0,[MASK]雨。哎与图片差距太大真心接受不了,5.064167,5.742036
38964,1,[MASK]雨。面料很好，款式时尚 穿上很舒服,4.944989,5.0692496
32231,0,[MASK]雨。洗发水不正宗的，洗完头皮屑很多,4.294918,4.95963
17545,1,[MASK]雨。京东商城的商品实惠，继续支持！,4.394605,4.8915615
36576,1,[MASK]雨。蒙牛出香蕉奶啦 味道还不错哦,6.2563114,5.89895
6653,1,[MASK]雨。快递速度很快，平板用了还不错。,4.6775303,4.372562
39896,1,[MASK]雨。大小合适，有弹力，辉常满意！,5.0602236,4.698052
38971,1,[MASK]雨。刚收到货，很好，物超所值！！,6.232728,5.705932
41286,1,[MASK]雨。穿上变得特别帅，怎么呢？嘻嘻。,5.8952007,5.176724
29583,1,[MASK]雨。超值值得购买！便宜实惠真的很好,4.716238,4.358258
12956,0,[MASK]雨。不咋好，显示不清楚，想贴膜的,4.7372665,5.351132
31712,0,[MASK]雨。不好，这么贵还不好，我也是醉了,5.098523,5.1075554
31680,0,[MASK]雨。啥时候到啊下单好几天了还没到?,6.9499855,8.192683
60362,0,[MASK]雨。很一般，价格不高，但设备差！,4.6664944,4.5368805
45785,0,[MASK]雨。没穿几次就破2个洞，做工不好。,5.1406994,5.58958
30820,0,[MASK]雨。被坑了，不好用，只能给一星?,5.442095,5.5700703
10933,0,[MASK]雨。送货师傅不错，平板质量一般般,4.0733385,4.1080313
40218,1,[MASK]雨。穿上很舒服，面料不错，蛮好的,6.0632954,5.55339
36597,1,[MASK]雨。蒙牛滴。。。口感醇厚，不错～,5.6318197,5.2156086
47403,0,[MASK]雨。衣服不行 ！！！ 快递也不给力,7.670786,9.353818
42213,1,[MASK]雨。质量好，做工精细。非常满意！,4.1624546,4.428682
31785,0,[MASK]雨。不好用，味道太浓，不适合男人,4.5795,4.6221046
46015,0,[MASK]雨。质量没有想像的那么好，不要上当,4.5238295,4.4520864
42170,1,[MASK]雨。款式新颖，又合身，孩子很喜欢,5.166189,4.2810287
43150,0,[MASK]雨。欺骗消费者！！！严重不符！！！,2.4860516,3.7948236
45415,0,[MASK]雨。商品没图上的好看，面料也不多好,4.5428953,5.2522397
30230,1,[MASK]雨。价格实惠，服务好，东西不错。,4.062357,4.030568
47927,0,[MASK]雨。没收到商品，一个月了，差劲。,5.8645306,6.3337355
30018,1,[MASK]雨。好，不错，得蛮多的，划算，喜欢,5.3357735,4.957441
26817,1,[MASK]雨。到货好快。服务好！东西满意！,5.570244,6.0785894
5006,1,[MASK]雨。手机不错，屏大清晰，速度快。,4.6744556,4.1368036
44936,0,[MASK]雨。洗了掉色特严重，很硬，还没穿,5.28164,5.97614
16856,1,[MASK]雨。还味吃，现在觉得苹果越来越甜了,5.6951036,4.818895
3845,1,[MASK]雨。不错 很喜欢 华为平板666,4.765078,4.163971
28242,1,[MASK]雨。洗发水好用，洗过头发很清爽…,5.2182446,4.738286
42123,1,[MASK]雨。可以 比较满意 穿了再来评价,4.994961,4.6570396
34621,0,[MASK]雨。有一瓶盖子烂了，流的到处都是。,7.695035,8.159321
33650,0,[MASK]雨。使用一般，和国货区别不是很大！,4.1192102,3.8102598
5554,1,[MASK]雨。好好的一个好的自己选的好好好货,5.92647,5.359671
30937,0,[MASK]雨。说好的吹风机在哪！太垃圾了！,6.260518,6.9941792
60557,0,[MASK]雨。服务很一般，设施和装修也不好。,4.332492,4.2338457
46810,0,[MASK]雨。真的和网上看的差别真大，好垃圾,4.792987,5.785665
25754,1,[MASK]雨。看着还可以，小的赠送旅行装不错,7.0101757,6.0535126
43705,0,[MASK]雨。物流太慢太慢，衣服不怎么样，,5.887575,6.397643
18630,1,[MASK]雨。个头小但很甜，用来做早餐正好。,6.6965504,5.3415565
41784,1,[MASK]雨。商品不错，物超所值。真实体验。,4.429291,4.6406083
45106,0,[MASK]雨。非常一般，不推荐，不要贪便宜,5.12784,4.8335137
31546,0,[MASK]雨。昨天收到今天就降价，太过分了！,6.148526,6.2211227
43624,0,[MASK]雨。有股刺鼻的味道，还特别脏，差评,5.6152277,5.6921453
10107,0,[MASK]雨。差评，保护壳都没有，5星差评！,5.337204,5.1261387
32824,0,[MASK]雨。不好用，不适合我的发质，起头屑,4.246604,5.051196
4883,1,[MASK]雨。不错物流给力，值得信赖，正品，,4.779561,4.6253867
31305,0,[MASK]雨。发来就破了。。懒得跟客服叨叨了,5.8767405,6.0625634
17539,1,[MASK]雨。性价比真他们高。。。。够味还脆,5.075247,4.924707
3991,1,[MASK]雨。不错，给妈妈玩游戏用的，很喜欢,5.2195177,4.354552
35438,1,[MASK]雨。安装好了，还没用，感觉挺好的,4.775676,5.229558
10959,0,[MASK]雨。骗子。垃圾货。收到的卡装不了,6.1822557,6.8967695
