,labels,text,neg_logits,pos_logits
82777,0,[MASK]开心。[泪] //@耿嘉晨：还真是,3.5601454,10.832184
48250,1,[MASK]开心。爱上江西，没有理由！[哈哈],3.0751486,11.1692295
100168,0,[MASK]开心。计划赶不上变化[抓狂][泪],4.0160346,10.083878
22319,1,[MASK]开心。芭其乐，大嘴快乐的家伙[爱你],2.3404863,8.901226
70122,0,[MASK]开心。传统已逝??????[抓狂],3.2514675,9.47906
6338,1,[MASK]开心。谢谢哈! 欢迎常来![鼓掌],3.070344,10.117397
20081,1,[MASK]开心。胖子手感好啊！[鼓掌][爱你],3.3585818,10.796487
23064,1,[MASK]开心。生快！[干杯][蛋糕][鼓掌],1.4157009,7.505521
84060,0,[MASK]开心。居然把我干儿子装脸盆里！[怒],3.59612,11.047373
93871,0,[MASK]开心。三哥总是这么的让人惊喜[晕],3.6465359,11.133022
104161,0,[MASK]开心。此刻后：ko了... [晕],2.9970877,10.303507
40416,1,[MASK]开心。[害羞][哈哈]@魔王1987,3.0191333,10.63497
15376,1,[MASK]开心。随手拍祝大家周末愉快！[爱你],2.7189586,10.358292
10199,1,[MASK]开心。是滴，美女。欢迎哦！[可爱],2.2753882,10.59889
71224,0,[MASK]开心。偷贡品。不怕报应啊？。[衰],3.92313,8.591468
12238,1,[MASK]开心。[哈哈] //@独眼u:哈哈哈,3.3950384,10.897525
77537,0,[MASK]开心。求二手智能手机。。。[抓狂],3.2312896,10.642987
55063,1,[MASK]开心。是帮你挡酒的男的么？[嘻嘻],3.4229758,10.318073
21548,1,[MASK]开心。原来很多国家都免签![哈哈],3.757306,12.932865
38076,1,[MASK]开心。百变大咖秀真的很快乐[哈哈],2.6975899,12.045115
84198,0,[MASK]开心。[泪]//@那木错:[微风],3.4511273,10.100841
27872,1,[MASK]开心。哈哈，强大[鼓掌][good],3.1130216,11.192298
48051,1,[MASK]开心。眼睛一眨，美妞变辣妈！[哈哈],3.2561743,11.738322
18029,1,[MASK]开心。祝大家十一小长假快乐[太开心],1.9695685,9.710468
115177,0,[MASK]开心。[泪] //@袁腾飞:[泪],3.2484455,10.2838545
114619,0,[MASK]开心。可怜的风扇[泪] 我要等正版！,3.4586542,10.756945
64870,0,[MASK]开心。固执的大叔这场又好危险[失望],3.6964571,11.228718
74958,0,[MASK]开心。办公室都是孩儿他娘！！！[怒],3.9101462,10.06728
77734,0,[MASK]开心。//@地狱中的八尾猫: [衰],3.2176151,10.375473
51580,1,[MASK]开心。财神到我手?[偷笑][鼓掌],2.7534652,9.868349
54352,1,[MASK]开心。爱吃牛排的童鞋举个手~[爱你],2.9065378,10.581008
8324,1,[MASK]开心。开始喽，看起来吧！！[鼓掌],2.2900805,9.857092
106626,0,[MASK]开心。受伤，是个超级不好的消息[衰],3.482193,10.636078
15031,1,[MASK]开心。[哈哈][哈哈]收费大调查。。,2.793426,10.614349
8249,1,[MASK]开心。用美食向大家说早安~[嘻嘻],2.8854218,10.685384
59782,0,[MASK]开心。愚人节的游戏，银行也玩呀[衰],3.441642,11.027695
110113,0,[MASK]开心。[衰]弄破了，基本上不会复原！,3.6567533,10.070078
11405,1,[MASK]开心。哈，回忆录写到哪了？[嘻嘻],3.375898,11.288082
81138,0,[MASK]开心。书人搬家，其实就是搬书[晕],2.9953701,9.756793
14831,1,[MASK]开心。《时尚旅游》也玩街拍了[哈哈],3.55124,11.904542
51446,1,[MASK]开心。阿姨做的菜相当好吃呢[爱你],3.128542,11.406764
73965,0,[MASK]开心。Facebook 还在跌[晕],2.9992268,9.928559
101129,0,[MASK]开心。[抓狂] 你是在哪里腐败~~~,2.8554912,10.005613
104892,0,[MASK]开心。男人动手…[怒][怒][怒],3.6633594,8.241295
66040,0,[MASK]开心。我在这里：#闸北区#吃饭[泪],2.7193973,10.199887
87632,0,[MASK]开心。难得休息的，竟然感冒了[泪],4.0869284,11.652882
96063,0,[MASK]开心。知道得太晚了，遗憾！[失望],3.5688057,10.315338
81716,0,[MASK]开心。社会败坏的典型!?救了[衰],4.0564013,8.430217
