,labels,text,neg_logits,pos_logits
23455,0,[MASK]黑。第二部就不该拍竟然还出第三部,2.125069,2.285342
37994,1,[MASK]黑。局气！规矩！管虎导了俩影帝了！,2.818241,3.4795096
45474,0,[MASK]黑。前半段真好看，后半段越来越萎,2.6549346,3.1441047
37018,0,[MASK]黑。前面的剧情看得我尴尬癌都犯了,2.0666404,2.319719
39152,0,[MASK]黑。混乱的情节，特么矫情无下限。,2.302716,2.8558216
4952,0,[MASK]黑。适合能静得下心和有故事的人。,3.2155588,3.5880358
49922,1,[MASK]黑。最是人间留不住朱颜辞镜花辞树,1.7118719,3.2525098
18895,1,[MASK]黑。超级治愈又感人，狗狗真的好暖心,2.3082883,3.2464602
16855,0,[MASK]黑。密室设定很有意思，可惜未能维持,2.3320422,2.3424127
33344,1,[MASK]黑。原来巴萨的德国馆还有这个用处,2.604222,2.024538
43014,1,[MASK]黑。丫丫真的太美了，前夫哥好可爱,1.9160547,2.7040868
30945,0,[MASK]黑。烂的一逼，啥都没有，狗屁不通。,2.6536179,3.100349
11202,1,[MASK]黑。这个玛丽苏我喜欢很好看求续集,2.812724,3.2214873
43097,1,[MASK]黑。看了点映，好多戳中我泪点??,2.196564,2.7634976
7229,0,[MASK]黑。郑恺和郭采洁还挺有cp感的。,1.6547956,2.12021
46824,0,[MASK]黑。民乐要靠二次元来拯救了嘛……,1.4795527,2.3704972
44791,1,[MASK]黑。反正我追完了，为了女主的颜值,1.9138188,1.8509935
40750,0,[MASK]黑。我朋友说，她尴尬得想原地去世。,0.9495965,2.511486
24357,0,[MASK]黑。今年作品太多了，有点透支了。,1.8484358,2.489113
12065,0,[MASK]黑。我是真的觉得孙悟空的扮相太丑了,1.6110439,2.364612
44782,1,[MASK]黑。还可以吧……感觉题材还算新颖,2.8965893,3.2381475
11314,0,[MASK]黑。看完情圣来评评这部这部比情圣好,2.310356,2.6245008
19047,1,[MASK]黑。它令我想起曾经怦然心动的轻吻,1.9108427,3.671317
45899,0,[MASK]黑。发哥抄着烂片专业户就去了。。。,1.446992,2.812817
14214,0,[MASK]黑。第一集演得什么玩意儿，尴尬死了,2.3861787,3.0306044
31414,1,[MASK]黑。热热闹闹的，看得我好开心啊。,1.647753,2.812561
25276,0,[MASK]黑。煽情煽成了MV，大家都笑了。,1.5029927,2.3872144
47776,1,[MASK]黑。最喜欢的科幻故事，很成功的改编,2.8974383,2.94339
45012,1,[MASK]黑。还算可以哦，故事讲的挺精彩！,2.7385054,3.0594816
49786,0,[MASK]黑。被黑天鹅惊艳到了！美轮美奂！,1.790659,3.2561405
11029,0,[MASK]黑。到底在演什麼啊？？大爛片！！！,-0.7234819,1.8692344
30704,1,[MASK]黑。卧槽我竟然看过啊啊啊啊啊啊啊,2.851657,3.2862458
3121,1,[MASK]黑。你无车无楼无番狗做乜要拖我手,1.8793223,2.6008291
9512,0,[MASK]黑。最弱版劳拉了吧？太弱了太无聊了,3.546405,3.5661802
15976,0,[MASK]黑。重拍经典，孩子对恐惧的克服。,1.7449763,3.0633388
26862,1,[MASK]黑。太好看了！笑得我内分泌失调！,3.2588408,3.7386737
30395,0,[MASK]黑。本来两星，加一星给受罪的演员吧,2.1225746,2.2865467
22972,0,[MASK]黑。《星际特工：全宇宙看我们尬爱》,1.5092219,2.457082
30570,0,[MASK]黑。特效不错啊，但剧情就大简单了,2.9925153,2.716112
20588,0,[MASK]黑。气氛到位，演员不存，故事简单！,1.88589,2.6065717
13869,0,[MASK]黑。看的点映，形式“精致”的大烂片,1.4824077,2.565507
24216,1,[MASK]黑。最后居然没搞你们还是人吗？？？,2.6839075,2.6087809
32991,0,[MASK]黑。平淡真实不温不火我没懂哭点在哪,2.1395488,2.903129
1732,1,[MASK]黑。其实伍迪哈里森演的是一个天使,1.9703982,2.344387
4472,1,[MASK]黑。陈可辛拍商业文艺片真的不错~~,1.5791092,2.645465
33439,0,[MASK]黑。泡泡妹子打打架，兄弟情在哪？,2.1788726,2.8857594
11847,0,[MASK]黑。一部非常尬的电影。不推荐观看。,2.890303,4.6517267
16369,0,[MASK]黑。张艺谋式的漂亮画面，何必3D。,1.6694845,2.1499798
31321,0,"[MASK]黑。我不信你们没东西怼地雷啊=""=",2.644587,2.3773146
18949,1,[MASK]黑。少男少女必看，爱与美的启蒙。,2.163587,2.6951628
32102,1,[MASK]黑。迪斯尼的动画很赞，配乐很好听！,2.651848,2.728216
9630,1,[MASK]黑。喜欢坎妹素颜的劳拉，期待后续。,2.0291743,1.9134748
1571,1,[MASK]黑。演小安生的小朋友很像岳云鹏啊。,2.0101984,2.3745697
38226,1,[MASK]黑。你猜不到的结局…猜不到的惊异…,2.3051028,3.0397048
17406,0,[MASK]黑。卡尔文老师不是触手，是海蜇皮啊,2.4699817,2.171413
24554,1,[MASK]黑。我不会说情话，只知道陪着你。,1.1304487,2.2779396
6181,1,[MASK]黑。腕龙站在码头哀嚎的场景太泪目了,1.4980705,3.0193214
6583,0,[MASK]黑。比较难看的伪记录僵尸片...,2.7269545,2.824774
6224,0,[MASK]黑。cctv6盛产类似的古装片……,1.4720212,2.6734693
39086,0,[MASK]黑。打一星以上的人都是咋想的！！！,2.1695378,3.2444737
