,labels,text,ppl
3170,1,"快递给力,煎饼给力,会一直点餐",12.960491977589504
10183,0,"很难吃,炒面质量很差,不推荐",12.445792413312805
911,1,好吃，肉很多，连续两天都吃这个,7.540313701419764
8971,0,全都辣白菜，沒什么味道不好吃,109.60317844048957
7545,0,量太少了，不够吃，都能数过来,28.89651645268679
1550,1,"服务态度挺不错,菜品质量也好",9.900184773027453
2753,1,"披萨好吃！,送餐小弟很给力！",25.443686466424584
11727,0,我去，怎么写了个送达？？？根本,35.58545184682839
3432,1,可能中午点单人多，等的有点久,23.656093906876876
10212,0,超级难吃，简单的家常菜都做不好,6.025676987646436
2380,1,一级棒，味道和送餐速度都很好。,6.036673174687326
4895,0,饼有点硬，个人口味吧，我不喜欢,5.685081505338949
149,1,服务态度好，速度快，值得表扬,3.0779821542195895
1065,1,最喜欢吃蘑菇鸡肉的卷了！大爱！,16.26326260518019
1546,1,提前送达，味道不错，再接再厉！,14.41083860224343
11665,0,乌鸡汤一块鸡肉都木有！！！！！,34.52509698415085
2295,1,送餐快，包装安全放心，味道好。,4.379322241121591
10,1,量大，好吃，每次点的都够吃两次,13.709743291107927
2229,1,赞宇宙卷饼的送餐速度，感谢~,41.61646070768677
10732,0,凉皮一般，其他的就不多说了。,11.070345990609217
3036,1,师傅辛苦了，认真负责，找了半天,4.548999706937547
9053,0,备注写明要热饮，还送来加冰的！,49.03471925728648
704,1,配送很好，联系不到我还等了好久,18.228258010019648
6084,0,定了四份套餐就给一双筷子两份糖,34.485317468864544
8814,0,太难吃了，再也不订蜀湘饭了。,27.7957189662616
194,1,小哥态度很好，两种饮料都很好喝,6.08109883165021
126,1,超级快！奶茶一如既往的美味！,11.712172989272409
5630,0,真挺难吃的，肉挺多，味道不喜欢,8.336728640874346
10467,0,这么难吃的饭居然能卖25！！！,14.003452763896004
10225,0,没送筷子，没有餐巾纸。。。。,32.78367452142204
5570,0,"送餐时间推迟了25分钟,太慢",25.830306614836314
10013,0,挺好哒。米饭很足。很容易饱。,12.096691796750939
