,labels,text,ppl
9893,1,我的博友们，加我微信[哈哈],5.071444826514528
65711,0,居然放魔力红和火星哥的歌[衰],278.75059346789686
64005,0,回家了[泪][嘻嘻][哈哈],5.757790678259459
46845,1,我们酒店甜品也有这个~[鼓掌],17.161278522449482
18075,1,//@中国料理烤鸭:[哈哈],8.596999636883988
35004,1,早起第一乐！[哈哈][哈哈],17.09962912179513
65750,0,给别人添麻烦了。。[晕][晕],7.634564957541077
46481,1,好男孩！喜欢！[鼓掌][爱你],8.209162776898724
34970,1,笑一个[哈哈][哈哈][哈哈],2.1411500307343125
103594,0,我终于被老总赶出公司了！[泪],3.2680416906757737
71979,0,终于找到观点直达心底的人[泪],12.481940571807263
22281,1,鸡蛋，从里打破还是食物[嘻嘻],54.89333513041055
41841,1,原只炖草龟汤[嘻嘻][嘻嘻],25.81063058246119
68989,0,//@彤朵?:我们的总理[泪],46.98111041341856
20033,1,帅大萌[爱你][爱你][爱你],4.801850163274796
45625,1,向干爹学习，过谄媚生活[嘻嘻],44.78392737197876
50392,1,只能是我滴妈咪撒~~[嘻嘻],17.90460290082307
92531,0,今早余杭能见度[浮云][晕],165.52720986413777
55731,0,2012的船票！船票！[泪],7.610791101531223
43225,1,[汗][哈哈][哈哈][哈哈],2.1157833873899095
109098,0,//@蓝鲸财经记者内参:[怒],21.344906523175638
84268,0,还浪费一对日抛隐形眼镜[泪],18.506613562513998
91355,0,最后一天，舍不得阿……[泪],11.277088825485308
4474,1,长的太美了 所以肯定是[嘻嘻],5.241246604820131
88572,0,今日不宜出行[衰][衰][衰],6.927231566391901
3240,1,猴子老师越来越大气啦[鼓掌],14.546460480166386
22341,1,@2的有缘人 想起你来[嘻嘻],31.740472425760657
107627,0,我也想吃这个[泪][泪][泪],3.7497468762914576
105726,0,7点出门，这才刚看见招牌[泪],17.688417477613783
20220,1,[哈哈][哈哈]@小韦911,20.613301071793533
101511,0,[衰]//@褚达晨: 转发微博,118.90340187844494
113130,0,[衰]//@人参爽: 吓死个人,305.7951457740591
