,labels,text,ppl
5893,1,京东一如既往，华为值得信赖。,8.73984944641681
8991,0,用起来不像新机，卡顿问题很大,5.873481701489262
46851,0,质量差的要死，客服服务也差。。,9.574856753621162
31916,0,感觉不是正品，洗了头皮有点发痒,21.71497197206239
43489,0,码太大啦 尺码也太不准了吧！,25.968686614180804
37779,0,叫你们从小不喝蒙牛，不吃地沟油,11.869079304711875
35647,1,美的美好专卖店美的美好专卖店,1.6859168650223584
44084,0,掉色非常严重，裤头拉链不好用,16.35235812303871
41934,1,非常喜欢。一如既往的支持班尼路,22.957855232880508
21535,0,这次的苹果很不新鲜。皮都皱了。,6.335266690050666
13386,1,给我的感觉还可以，我挺喜欢的！,2.4113551318949855
34237,0,外包装都被拆开了，嘛意思啊？,7.796382804882886
44813,0,简直垃圾 这叫加厚？纸这么厚,360.93994852188126
26756,1,一直买这个用，非常好用，满意！,9.49033742294244
25853,1,还行好好的号好，就是价格高了！,50.6952717730241
45941,0,这是我买的最慢的一件京东商品，,3.626733558352338
33780,0,好垃圾 洗了之后头好痒 还好油,12.653754603459783
35768,1,很好 特地用了几天才来评价的,50.11038574370872
26928,1,快递不错 还没开始用呢，期待中,20.090212327566555
45171,0,衣服质量一般，太长了 穿不了，,6.45492625161751
27510,1,想要完美人生，就用清扬洗发水。,13.159494210525084
30842,0,为什么东西撒了，也不给个说法呢,8.484391055586217
33100,0,为什么收到的货和图片不一样？,5.5712968900992985
38718,1,非常不错，摸起来质量手感都很好,2.9246022058524757
41815,1,衣服很不错很好的大小尺码也合适,11.437735624336014
32027,0,发错货 还不给我发票 京东 烂,51.090019583233115
27848,1,东西非常好，很好用啊，下次还买,11.760455614957511
18681,1,打开包装果香四溢，不错的购物。,9.202038662530644
24477,0,不多说，有烂的！快递态度极差！,26.41178776477329
41292,1,宝贝收到，质量不错，做工精细,16.17425247641814
39691,1,不错，穿着很舒服，透气凉快。,9.15587916229053
42534,1,没话说，花花公子值得信赖???,11.119177334584924
