,labels,text,ppl
33582,0,还行吧，有点过去的情和成长的痛,18.942982897495657
25240,0,吐槽啊。我居然还坚持看完了。,7.292555934589937
29018,0,这些短评写的可真是出神入化啊,13.469937844660771
36016,0,张震，雷佳音不错，但是.……,89.4326614729729
49491,1,fiona真是个小可爱小温柔,36.17173001841631
1892,0,杨洋太油腻了。仙姑都不能拯救。,33.51915378518624
5558,1,这么放肆的活着，让人羡慕又心痛,3.7919251202807285
31068,0,哦，我好喜欢局长两口子啊！~,82.55508965205937
9709,0,看的时候很想逃回家看美剧TAT,13.29859709696392
34295,0,不要太多期待，不要太多期待！,3.825761417837982
31616,1,你知道有一套从天而降的掌法吗？,6.169256830986629
7375,0,这到底是拍给多幼稚的人看的啊,3.1069204455997146
11952,1,不错的国产动画电影，值得鼓励。,3.218898946593426
12068,0,谁能告诉我这电影到底好在哪?,2.6179993109286963
48256,1,哥哥真的让人心疼，电影真的很好,3.751499469079098
31872,1,其实我觉得女主别复活比较完美,22.519988276912283
48450,0,"头一次觉得,皮克斯挺没劲的。",28.778682961165806
30431,1,武打戏已经值三星，剩下给颜值,143.48214045842232
33687,0,还嫌排片少？这是对观众的保护！,7.458256919090588
49830,1,挡在你面前的人，只有你自己。,2.590476167278235
22364,0,与第一部比这一部完全就是垃圾。,8.485633797483356
22254,1,领导强烈推荐的，还是很值得看的,5.998617840064641
49254,1,很久没看这么暖心的小片了QAQ,3.981866240360545
23322,1,男主爱女儿，更爱安妮海瑟薇XD,70.41131560882687
28105,1,挺好玩的，竟然有德克斯！！！,17.388040556312337
47116,1,故事四颗星，故事以外六颗星。,7.775818160630093
21887,0,天下第一烂片陈老师是烂片王子啊,22.14183526375705
12363,1,蓝洁瑛当之无愧靓绝五台山啊！,293.31222534250094
47090,1,天空之城+幽灵公主+魔兽世界。,6.67438483699887
10311,1,春节笑一笑就是喜欢看昊然弟弟,119.08383458479132
42124,0,杨珊珊和警官也是强行反转……,21.988891008041335
27970,0,三星半，bateman真可爱,1344.8632263978786
