,labels,text,ppl
645,1,送餐超快！谢谢！给100个赞。,31.899631887661837
2085,1,味道不错，送餐时间一个多小时,8.52807193435906
3132,1,喜欢吃包菜粉丝卷！豆浆也很好！,19.256515935654264
11481,0,太差了这么难吃为什么还要坑别人,19.201909859402726
414,1,"排骨鸡里没有青笋么,下次放点吧",59.409135316016226
2447,1,味道还可以，快递服务很到位。,6.554958347744527
11615,0,太慢了，以后不点这家了！都凉了,64.51801295799886
2568,1,配送服务非常好，稻香村很好吃,15.871332079199103
2855,1,很快送到，态度也很好。全五星。,6.342310314174502
6702,0,这次配送速度太慢，饭都凉的！,33.56358180372168
224,1,超级好喝，快递小哥非常给力。,8.754772771912112
10609,0,餐具很好，米饭还好，菜次之。,38.694639957524224
2951,1,"配送员非常很热情,送餐速度快",13.395068064328791
7520,0,送餐速度太慢，下次不会再买了！,7.895882324020264
2699,1,虽然因为牛肉太多有点儿咸……,10.654657703111862
3920,1,还可以。拌面有点干，油多了。,17.709515244633707
864,1,味道很好，鸡肉很嫩，下次还会来,7.102777818793525
6217,0,菜真的很一般，还是店里吃好些,13.550151153342357
10732,0,凉皮一般，其他的就不多说了。,6.175127416508253
1728,1,送餐很快，肉很好吃，量还可以,11.20870031346718
754,1,非常快，送餐师傅辛苦了，很好！,16.7676543988519
402,1,"百度外卖超快,有些菜没了，换的",68.17294192935312
7631,0,就是一个字，慢，两个字，太慢,6.228472594161932
7698,0,饼太硬，香肠炒饭里的香肠是臭的,27.766059189661334
8426,0,味道一般，但是看着比较干净健康,3.6283678383764264
11235,0,果真还是少了根肠，还我2.5元,103.03345731516858
9707,0,好慢，差一点就超时能打五折了,74.35288763102032
8971,0,全都辣白菜，沒什么味道不好吃,137.71720611996298
3170,1,"快递给力,煎饼给力,会一直点餐",28.940262101931957
10644,0,"味道一般,鸭翅有点酸.鸭脖太硬",17.017426611822586
9837,0,"太慢了,一个小时二十分钟才到",9.486391168585474
11544,0,"我订了广味烤肠,但没有给我送",23.73290164283276
