,labels,text,ppl
30574,0,怀疑是假货，洗发后感觉很不好,11.05066234639103
7598,1,手机质量很好哎，就是没有送礼品,8.680552034975442
43849,0,有差异的产品，下次不会选购了,8.963720403434166
10361,0,东西搭配了一堆没用的，给差评,9.960690943257712
3099,1,一般般 会有卡顿 看电影还行,41.078014272959685
28438,1,不错很满意，物流小哥很给力。,7.548326277595461
34577,0,京东的配送就这样吗？真是失望,6.894691998514831
12015,0,非常不满意，大型游戏根本玩不了,4.392932525099434
31819,0,垃圾京东，收钱不发货，趁早倒闭,29.417978668743277
42623,1,衣服面料很舒服，柔软，大小合适,4.743659078874732
43428,0,哎与图片差距太大真心接受不了,16.90243452267929
38964,1,面料很好，款式时尚 穿上很舒服,4.164975721942441
32231,0,洗发水不正宗的，洗完头皮屑很多,17.101978983808007
17545,1,京东商城的商品实惠，继续支持！,4.929620227862624
36576,1,蒙牛出香蕉奶啦 味道还不错哦,37.03103977503872
6653,1,快递速度很快，平板用了还不错。,10.465811611840113
39896,1,大小合适，有弹力，辉常满意！,19.813938590744673
38971,1,刚收到货，很好，物超所值！！,14.345342084609143
41286,1,穿上变得特别帅，怎么呢？嘻嘻。,13.571999218124226
29583,1,超值值得购买！便宜实惠真的很好,5.265450814518401
12956,0,不咋好，显示不清楚，想贴膜的,24.023554322142974
31712,0,不好，这么贵还不好，我也是醉了,7.170958258428797
31680,0,啥时候到啊下单好几天了还没到?,17.343523861261723
60362,0,很一般，价格不高，但设备差！,9.262424494789524
45785,0,没穿几次就破2个洞，做工不好。,15.989243286347316
30820,0,被坑了，不好用，只能给一星?,35.07376499537667
10933,0,送货师傅不错，平板质量一般般,12.117241117815656
40218,1,穿上很舒服，面料不错，蛮好的,5.499624677111031
36597,1,蒙牛滴。。。口感醇厚，不错～,91.48610244220608
47403,0,衣服不行 ！！！ 快递也不给力,19.276637538608757
42213,1,质量好，做工精细。非常满意！,3.0799373625487543
31785,0,不好用，味道太浓，不适合男人,7.284946564652058
46015,0,质量没有想像的那么好，不要上当,4.184217480880724
42170,1,款式新颖，又合身，孩子很喜欢,4.950965363659826
43150,0,欺骗消费者！！！严重不符！！！,9.142061945671237
45415,0,商品没图上的好看，面料也不多好,21.63716497944502
30230,1,价格实惠，服务好，东西不错。,2.850558409651087
47927,0,没收到商品，一个月了，差劲。,16.321179409441353
30018,1,好，不错，得蛮多的，划算，喜欢,15.066002286989672
26817,1,到货好快。服务好！东西满意！,5.252685903303329
5006,1,手机不错，屏大清晰，速度快。,12.544519644449126
44936,0,洗了掉色特严重，很硬，还没穿,33.45658369815193
16856,1,还味吃，现在觉得苹果越来越甜了,19.99505058543363
3845,1,不错 很喜欢 华为平板666,45.05457812051896
28242,1,洗发水好用，洗过头发很清爽…,14.873946004722711
42123,1,可以 比较满意 穿了再来评价,9.785577422160719
34621,0,有一瓶盖子烂了，流的到处都是。,14.137184287924264
33650,0,使用一般，和国货区别不是很大！,9.362780179059753
5554,1,好好的一个好的自己选的好好好货,28.696815928538538
30937,0,说好的吹风机在哪！太垃圾了！,11.639137781782175
60557,0,服务很一般，设施和装修也不好。,4.443174609042457
46810,0,真的和网上看的差别真大，好垃圾,7.851024220844076
25754,1,看着还可以，小的赠送旅行装不错,22.23042228551018
43705,0,物流太慢太慢，衣服不怎么样，,9.474439624123423
18630,1,个头小但很甜，用来做早餐正好。,6.79309976734233
41784,1,商品不错，物超所值。真实体验。,6.525378082404655
45106,0,非常一般，不推荐，不要贪便宜,3.860133951327389
31546,0,昨天收到今天就降价，太过分了！,9.806330274165221
43624,0,有股刺鼻的味道，还特别脏，差评,9.428946960764339
10107,0,差评，保护壳都没有，5星差评！,10.527426450346834
32824,0,不好用，不适合我的发质，起头屑,11.812931997941934
4883,1,不错物流给力，值得信赖，正品，,7.589701918597302
