,labels,text,ppl
8711,0,病人吃啊，挂面哈拉味，汤也腥。,166.57826243810834
5797,0,豆腐丝里吃出苍蝇，啥也不想说了,19.67347669277594
768,1,味道很好！送的也很快！好吃！,5.369783402070944
2518,1,菜品好，速度快，真是太好了！,7.6206693706547215
7638,0,这家店就直接没送，接单不送的店,38.555286437217354
6583,0,送餐太慢太慢了～菜品还可以～,5.297154212186911
6692,0,"下次能送早点就好啦,快饿过劲啦",104.44458701534859
484,1,"很好吃量也很大都吃不完,赞一个",27.47442272306452
11295,0,下单2个小时才送到。无语了。,10.488288548874388
2826,1,谢谢师傅，辛苦了！非常准时！,5.0087807238042465
11958,0,粉很好吃，但是订了卤蛋却没有。,69.3714257063144
4074,0,"吃到一半发现菜里有小强,简直了",28.020560970815673
1568,1,米饭是硬的。。不如上一次好吃,27.968657384183317
10881,0,米饭里有一只蟑螂，让人怎么吃,8.950730776941219
6353,0,咖喱鸡肉烩意面，不知鸡肉滋味,11.005994947134642
4765,0,很慢就不说了，关键是还不好吃。,28.542824159203725
370,1,态度很好，效率很高，给十分赞,10.10948050549099
11746,0,速度慢，第一次订餐就迟到，晕,20.957598556311353
8159,0,送餐走错路，袋子还破了………,31.484149570458094
2366,1,一直买他家的香脆鸡肉披萨，喜欢,9.364881957839021
866,1,"师傅辛苦了，谢谢,下雪注意安全",11.500633839459681
2743,1,又快又好棒呆了哈哈哈哈哈哈哈,27.051774672135604
9911,0,石锅拌饭里面吃出了塑料包装纸袋,43.73515955601236
5045,0,菜品没味道。。。周也是。。。。,41.21863507153513
1563,1,又快又好又便宜！真心给力！！！,7.800387426809755
10234,0,面时间太长了，坨了，不好吃了,21.59203999317392
29,1,"送餐非常快,态度特别好,谢谢",6.498968142747974
6442,0,"太小了,味道一般,说多了都是泪",5.912466154806573
467,1,送餐员辛苦，饭也好吃，继续购买,7.610989603647615
58,1,"送餐特别快,送餐员态度也特别好",6.486032994491157
1652,1,很快，也好，包装也好，赞赞赞,25.784152499126645
4529,0,味道还行，就是送餐太慢了……,4.494331984461522
88,1,"又快又好,小哥态度很好,好评",10.880785082367876
4524,0,"味道就那样把,盖浇饭挺难吃的",70.12995247564663
3085,1,外卖小哥人超级好。。。。。。,9.189159886597768
10811,0,速度挺快的，面不好吃，都凉了,17.06922954576637
8052,0,"点两份鸡柳,就给送,一份。。。",110.5453728335225
5562,0,太慢，太小，吃不饱。味道还行,10.132835231088432
5132,0,不好吃。。。菜太少了。。。。,11.988638789597708
