,labels,text,ppl
8711,0,病人吃啊，挂面哈拉味，汤也腥。,114.07029469441208
5797,0,豆腐丝里吃出苍蝇，啥也不想说了,13.557118670325186
768,1,味道很好！送的也很快！好吃！,4.928636760162898
2518,1,菜品好，速度快，真是太好了！,6.147048914664076
7638,0,这家店就直接没送，接单不送的店,51.7987805469915
6583,0,送餐太慢太慢了～菜品还可以～,5.074357842530152
6692,0,"下次能送早点就好啦,快饿过劲啦",46.34206143341427
484,1,"很好吃量也很大都吃不完,赞一个",21.128223458612567
11295,0,下单2个小时才送到。无语了。,6.285934564592109
2826,1,谢谢师傅，辛苦了！非常准时！,4.072853005648426
11958,0,粉很好吃，但是订了卤蛋却没有。,38.93004542202728
4074,0,"吃到一半发现菜里有小强,简直了",17.035939163830196
1568,1,米饭是硬的。。不如上一次好吃,11.82651630352217
10881,0,米饭里有一只蟑螂，让人怎么吃,6.845341078358659
6353,0,咖喱鸡肉烩意面，不知鸡肉滋味,8.055157479676337
4765,0,很慢就不说了，关键是还不好吃。,18.48508762881157
370,1,态度很好，效率很高，给十分赞,7.0513211533679305
11746,0,速度慢，第一次订餐就迟到，晕,11.12759935895296
8159,0,送餐走错路，袋子还破了………,17.91430265604994
2366,1,一直买他家的香脆鸡肉披萨，喜欢,4.976203802506866
866,1,"师傅辛苦了，谢谢,下雪注意安全",6.787553137499726
2743,1,又快又好棒呆了哈哈哈哈哈哈哈,11.041972084290267
9911,0,石锅拌饭里面吃出了塑料包装纸袋,37.62170963482871
5045,0,菜品没味道。。。周也是。。。。,24.59613972631529
1563,1,又快又好又便宜！真心给力！！！,6.586117337473867
10234,0,面时间太长了，坨了，不好吃了,17.2005696840499
29,1,"送餐非常快,态度特别好,谢谢",4.3958992941277
6442,0,"太小了,味道一般,说多了都是泪",4.363516508954427
467,1,送餐员辛苦，饭也好吃，继续购买,5.313893434595855
58,1,"送餐特别快,送餐员态度也特别好",3.7068637362497974
1652,1,很快，也好，包装也好，赞赞赞,12.806368413912615
4529,0,味道还行，就是送餐太慢了……,4.200756263544074
88,1,"又快又好,小哥态度很好,好评",6.253819553427345
4524,0,"味道就那样把,盖浇饭挺难吃的",49.43670453079439
