,labels,text,neg_logits,pos_logits
8711,0,[MASK]高兴。病人吃啊，挂面哈拉味，汤也腥。,10.894509,11.40342
5797,0,[MASK]高兴。豆腐丝里吃出苍蝇，啥也不想说了,11.411643,10.845763
768,1,[MASK]高兴。味道很好！送的也很快！好吃！,10.208686,14.053496
2518,1,[MASK]高兴。菜品好，速度快，真是太好了！,10.390142,14.182262
7638,0,[MASK]高兴。这家店就直接没送，接单不送的店,12.222342,10.485833
6583,0,[MASK]高兴。送餐太慢太慢了～菜品还可以～,12.820267,11.939368
6692,0,"[MASK]高兴。下次能送早点就好啦,快饿过劲啦",11.9347725,12.658522
484,1,"[MASK]高兴。很好吃量也很大都吃不完,赞一个",10.516961,13.504857
11295,0,[MASK]高兴。下单2个小时才送到。无语了。,12.74085,12.670474
2826,1,[MASK]高兴。谢谢师傅，辛苦了！非常准时！,11.132765,14.443741
11958,0,[MASK]高兴。粉很好吃，但是订了卤蛋却没有。,12.310987,12.737646
4074,0,"[MASK]高兴。吃到一半发现菜里有小强,简直了",10.895999,12.749999
1568,1,[MASK]高兴。米饭是硬的。。不如上一次好吃,11.630865,12.04568
10881,0,[MASK]高兴。米饭里有一只蟑螂，让人怎么吃,12.57823,11.059046
6353,0,[MASK]高兴。咖喱鸡肉烩意面，不知鸡肉滋味,11.184633,10.818238
4765,0,[MASK]高兴。很慢就不说了，关键是还不好吃。,13.010933,11.939189
370,1,[MASK]高兴。态度很好，效率很高，给十分赞,10.62147,13.014138
11746,0,[MASK]高兴。速度慢，第一次订餐就迟到，晕,13.248073,10.747882
8159,0,[MASK]高兴。送餐走错路，袋子还破了………,12.802545,11.070388
2366,1,[MASK]高兴。一直买他家的香脆鸡肉披萨，喜欢,11.686012,12.460091
866,1,"[MASK]高兴。师傅辛苦了，谢谢,下雪注意安全",10.742041,13.658611
2743,1,[MASK]高兴。又快又好棒呆了哈哈哈哈哈哈哈,10.432149,12.587699
9911,0,[MASK]高兴。石锅拌饭里面吃出了塑料包装纸袋,11.287284,11.658675
5045,0,[MASK]高兴。菜品没味道。。。周也是。。。。,12.827953,11.709732
1563,1,[MASK]高兴。又快又好又便宜！真心给力！！！,9.920632,11.827389
10234,0,[MASK]高兴。面时间太长了，坨了，不好吃了,12.922623,11.371941
29,1,"[MASK]高兴。送餐非常快,态度特别好,谢谢",10.90091,13.133655
6442,0,"[MASK]高兴。太小了,味道一般,说多了都是泪",12.828557,11.781313
467,1,[MASK]高兴。送餐员辛苦，饭也好吃，继续购买,10.430882,11.247773
58,1,"[MASK]高兴。送餐特别快,送餐员态度也特别好",10.909181,12.093814
1652,1,[MASK]高兴。很快，也好，包装也好，赞赞赞,9.540835,12.901915
4529,0,[MASK]高兴。味道还行，就是送餐太慢了……,11.341749,12.760156
88,1,"[MASK]高兴。又快又好,小哥态度很好,好评",10.861635,12.397104
4524,0,"[MASK]高兴。味道就那样把,盖浇饭挺难吃的",11.931884,11.551157
3085,1,[MASK]高兴。外卖小哥人超级好。。。。。。,10.241158,12.884897
10811,0,[MASK]高兴。速度挺快的，面不好吃，都凉了,11.71109,11.801178
8052,0,"[MASK]高兴。点两份鸡柳,就给送,一份。。。",9.606051,10.810661
5562,0,[MASK]高兴。太慢，太小，吃不饱。味道还行,13.947549,11.313468
5132,0,[MASK]高兴。不好吃。。。菜太少了。。。。,16.679005,12.097977
2537,1,[MASK]高兴。配送非常快，10分钟就送到啦～,9.903787,14.5610075
2730,1,[MASK]高兴。人好速度快，好评好评好评！！,9.923322,12.135372
6256,0,[MASK]高兴。米粉比以前份量少，没以前好了,12.586446,12.501532
2717,1,[MASK]高兴。东西非常好，还是热的，辛苦了！,12.196324,14.868292
5791,0,[MASK]高兴。给的豆皮果然多，只是肉变少了,10.996296,12.799421
434,1,[MASK]高兴。很快，很好，经常订，谢谢师傅,11.369517,14.7993355
2067,1,[MASK]高兴。非常好吃，送餐很快，绝对好评,10.938356,12.744442
8096,0,[MASK]高兴。就薯条还行！其他都不怎么样！,12.828212,12.340288
1952,1,[MASK]高兴。味道还好。服务态度真的很好～！,10.750633,13.507178
6980,0,[MASK]高兴。咋的跟饿了吗不一样的名，坑爹,12.149481,10.211713
2435,1,[MASK]高兴。经常买这家的饺子，味道棒棒哒！,10.4999075,13.349077
9055,0,[MASK]高兴。没有在店里吃好吃，萝卜太多了,13.201607,11.953622
1653,1,[MASK]高兴。除了速度有待加强，其他都不错,10.966797,13.077879
3654,1,[MASK]高兴。没有餐具哦，还要自己点餐具么,11.7198,12.329602
1739,1,"[MASK]高兴。服务不错,但是太难吃了啊啊啊",11.996249,13.127506
11045,0,[MASK]高兴。面也太少了，才半盒，我就没吃饱,12.945489,12.391778
2626,1,[MASK]高兴。非常的正宗，就是羊杂汤太咸啦,11.097809,12.457657
7925,0,[MASK]高兴。午餐肉实在太难吃了，千万别点,12.094627,11.373432
5910,0,[MASK]高兴。真的不适合外卖，另外，真难吃,12.350531,11.306348
11336,0,[MASK]高兴。我的电话打不通，不知道为什么,12.994213,14.035319
809,1,[MASK]高兴。很好，速度飞快，炸鸡有点火大,11.421141,12.926836
661,1,[MASK]高兴。太快了！！简直是神速啊！！！,10.494559,12.793824
396,1,"[MASK]高兴。第二次买了,挺好的,以后继续",11.4731655,13.4811535
5702,0,[MASK]高兴。我备注要的粥，结果送来的是饮料,12.3240795,12.667705
10859,0,[MASK]高兴。赠送的黄飞红花生呢？没送啊！！,12.084934,11.32582
280,1,[MASK]高兴。非常好送的很快，，，还是热的。,10.731768,14.47061
184,1,[MASK]高兴。好好好！赞赞赞！态度好速度快！,10.155181,11.377048
2289,1,[MASK]高兴。味道很好而且很实惠送得也很快,9.808023,13.998338
4775,0,[MASK]高兴。包装牛逼，送餐速度……咳咳……,11.199521,10.676508
2711,1,"[MASK]高兴。番茄醬撒了QAQ,其他nice",10.865857,12.577205
854,1,"[MASK]高兴。粥里有头发,就没吃,剩下都好吃",11.358639,11.379505
5116,0,[MASK]高兴。太慢了，俩小时连个解释也没有,12.652899,11.780259
2377,1,[MASK]高兴。速度挺快的东西也挺好的给赞~,10.660497,12.512844
4429,0,[MASK]高兴。肥肉太多吃的时候还把嘴唇拿破了,12.246744,12.040264
11423,0,[MASK]高兴。饭菜都凉的，一个多小时才送来,12.4996395,12.475766
7151,0,[MASK]高兴。地三鲜，茄子里面有很多是生的,10.650034,11.98782
901,1,[MASK]高兴。我吃出来一个钢丝球上的一个丝,11.294049,13.045131
5808,0,[MASK]高兴。不好吃，包子还不熟，都硬邦邦的,13.668148,10.9145975
2679,1,[MASK]高兴。味道好，包装好，送餐及时，不错,10.63473,11.788226
11060,0,[MASK]高兴。差评，退款太慢！我说的是百度！,14.415548,12.750719
10479,0,"[MASK]高兴。送错了,打电话要求补送也不送",13.567876,10.865164
8079,0,[MASK]高兴。送的时间太晚了，一个小时才送来,12.874351,12.756006
4617,0,[MASK]高兴。送餐很慢，饿死了，味道很一般,12.649522,12.267778
2406,1,[MASK]高兴。挺好的，速度也不错，以后还来,11.420226,13.206782
2682,1,[MASK]高兴。大叔特别面善！饭食用料很好！,10.916713,13.341412
2442,1,[MASK]高兴。大冷天的百度骑士真是辛苦了～,11.298413,13.155103
963,1,[MASK]高兴。肉很多，味道不错，配送也很快,10.934337,13.468032
3617,1,[MASK]高兴。饭菜香质量好，服务好，送饭快。,9.459434,11.223848
10792,0,[MASK]高兴。一单元和二单元分不清...麻烦,11.641863,11.864885
2821,1,[MASK]高兴。送餐快，阿田大虾一如既往的好吃,9.981352,11.962571
2108,1,[MASK]高兴。菜挺多饭挺多就是牛肉丝质量一般,11.439743,11.442049
2832,1,[MASK]高兴。送货很快，经常吃他家的，很棒,11.096795,14.214345
9713,0,[MASK]高兴。送餐人员素质太差，不适合本工作,13.373474,11.173751
3122,1,"[MASK]高兴。赞赞赞,很好吃,小哥送餐也很快",10.318741,13.076756
10897,0,[MASK]高兴。味道还好，但是送餐实在是太久了,12.314142,11.733354
3793,1,[MASK]高兴。都非常好，就是派送费有点贵！,10.3509865,13.597059
6995,0,[MASK]高兴。饺子都凉了还能吃吗，送来太慢了,13.155433,11.932662
1115,1,"[MASK]高兴。好吃,就是太慢,两个小时才送到",10.9567375,12.216426
6568,0,[MASK]高兴。送餐慢，披萨巨小！还没餐具！！,12.854089,10.914036
2431,1,[MASK]高兴。送餐很快，送餐人员很热情！～,10.191892,14.093636
1601,1,[MASK]高兴。配送的真快，及时。很好好强大,9.876387,14.552531
7187,0,[MASK]高兴。送餐太慢，等了两个小时，无语,13.277731,11.271651
3236,1,[MASK]高兴。口味质量俱佳，送餐小伙很不错,9.975397,11.424853
