,labels,text,neg_logits,pos_logits
8711,0,[MASK]满意。病人吃啊，挂面哈拉味，汤也腥。,12.651319,10.441327
5797,0,[MASK]满意。豆腐丝里吃出苍蝇，啥也不想说了,12.352024,10.548037
768,1,[MASK]满意。味道很好！送的也很快！好吃！,10.674902,13.954358
2518,1,[MASK]满意。菜品好，速度快，真是太好了！,9.821946,13.602713
7638,0,[MASK]满意。这家店就直接没送，接单不送的店,12.895477,9.428293
6583,0,[MASK]满意。送餐太慢太慢了～菜品还可以～,13.646535,11.881696
6692,0,"[MASK]满意。下次能送早点就好啦,快饿过劲啦",12.888644,12.05443
484,1,"[MASK]满意。很好吃量也很大都吃不完,赞一个",11.695178,12.537621
11295,0,[MASK]满意。下单2个小时才送到。无语了。,14.310871,11.96121
2826,1,[MASK]满意。谢谢师傅，辛苦了！非常准时！,12.474865,12.684122
11958,0,[MASK]满意。粉很好吃，但是订了卤蛋却没有。,13.69612,12.395509
4074,0,"[MASK]满意。吃到一半发现菜里有小强,简直了",12.103878,12.313826
1568,1,[MASK]满意。米饭是硬的。。不如上一次好吃,13.521928,11.382121
10881,0,[MASK]满意。米饭里有一只蟑螂，让人怎么吃,12.989581,10.313724
6353,0,[MASK]满意。咖喱鸡肉烩意面，不知鸡肉滋味,12.981761,11.176976
4765,0,[MASK]满意。很慢就不说了，关键是还不好吃。,13.478178,11.818172
370,1,[MASK]满意。态度很好，效率很高，给十分赞,10.424641,12.328642
11746,0,[MASK]满意。速度慢，第一次订餐就迟到，晕,13.656461,10.23244
8159,0,[MASK]满意。送餐走错路，袋子还破了………,13.947354,10.2039385
2366,1,[MASK]满意。一直买他家的香脆鸡肉披萨，喜欢,12.302826,12.198966
866,1,"[MASK]满意。师傅辛苦了，谢谢,下雪注意安全",12.80821,12.095629
2743,1,[MASK]满意。又快又好棒呆了哈哈哈哈哈哈哈,10.862575,11.89722
9911,0,[MASK]满意。石锅拌饭里面吃出了塑料包装纸袋,12.384539,11.192551
5045,0,[MASK]满意。菜品没味道。。。周也是。。。。,13.924334,10.612428
1563,1,[MASK]满意。又快又好又便宜！真心给力！！！,10.715886,10.863633
10234,0,[MASK]满意。面时间太长了，坨了，不好吃了,13.73467,10.997212
29,1,"[MASK]满意。送餐非常快,态度特别好,谢谢",11.7024,12.73382
6442,0,"[MASK]满意。太小了,味道一般,说多了都是泪",13.902899,11.798252
467,1,[MASK]满意。送餐员辛苦，饭也好吃，继续购买,11.1735115,10.323257
58,1,"[MASK]满意。送餐特别快,送餐员态度也特别好",11.280275,12.322925
1652,1,[MASK]满意。很快，也好，包装也好，赞赞赞,9.4828,12.242654
4529,0,[MASK]满意。味道还行，就是送餐太慢了……,12.302125,12.516002
88,1,"[MASK]满意。又快又好,小哥态度很好,好评",11.005243,12.168758
4524,0,"[MASK]满意。味道就那样把,盖浇饭挺难吃的",13.401416,11.75897
3085,1,[MASK]满意。外卖小哥人超级好。。。。。。,11.668267,11.868248
10811,0,[MASK]满意。速度挺快的，面不好吃，都凉了,12.18703,12.020419
8052,0,"[MASK]满意。点两份鸡柳,就给送,一份。。。",11.346715,9.19541
5562,0,[MASK]满意。太慢，太小，吃不饱。味道还行,14.081843,11.283424
5132,0,[MASK]满意。不好吃。。。菜太少了。。。。,16.936745,11.712243
2537,1,[MASK]满意。配送非常快，10分钟就送到啦～,10.994779,13.019652
2730,1,[MASK]满意。人好速度快，好评好评好评！！,10.783865,11.769472
6256,0,[MASK]满意。米粉比以前份量少，没以前好了,13.125253,11.923052
2717,1,[MASK]满意。东西非常好，还是热的，辛苦了！,12.129185,13.463693
5791,0,[MASK]满意。给的豆皮果然多，只是肉变少了,11.457009,12.377723
434,1,[MASK]满意。很快，很好，经常订，谢谢师傅,11.868001,13.170096
2067,1,[MASK]满意。非常好吃，送餐很快，绝对好评,11.387648,12.280478
8096,0,[MASK]满意。就薯条还行！其他都不怎么样！,13.483955,12.708254
1952,1,[MASK]满意。味道还好。服务态度真的很好～！,11.318857,13.454955
6980,0,[MASK]满意。咋的跟饿了吗不一样的名，坑爹,13.53291,10.514507
2435,1,[MASK]满意。经常买这家的饺子，味道棒棒哒！,11.108892,12.808297
9055,0,[MASK]满意。没有在店里吃好吃，萝卜太多了,13.95926,11.624724
1653,1,[MASK]满意。除了速度有待加强，其他都不错,11.061607,11.840763
3654,1,[MASK]满意。没有餐具哦，还要自己点餐具么,13.125044,11.659158
1739,1,"[MASK]满意。服务不错,但是太难吃了啊啊啊",12.623662,11.925077
11045,0,[MASK]满意。面也太少了，才半盒，我就没吃饱,13.687073,11.894296
2626,1,[MASK]满意。非常的正宗，就是羊杂汤太咸啦,12.15181,12.134465
7925,0,[MASK]满意。午餐肉实在太难吃了，千万别点,12.932095,10.871191
5910,0,[MASK]满意。真的不适合外卖，另外，真难吃,13.113952,11.099728
11336,0,[MASK]满意。我的电话打不通，不知道为什么,13.772375,12.304612
809,1,[MASK]满意。很好，速度飞快，炸鸡有点火大,11.591233,12.173742
661,1,[MASK]满意。太快了！！简直是神速啊！！！,10.973593,12.1901
396,1,"[MASK]满意。第二次买了,挺好的,以后继续",12.726141,12.428649
5702,0,[MASK]满意。我备注要的粥，结果送来的是饮料,13.265708,11.207658
10859,0,[MASK]满意。赠送的黄飞红花生呢？没送啊！！,13.452131,10.753794
