,labels,text,neg_logits,pos_logits
82777,0,[MASK]喜欢。[泪] //@耿嘉晨：还真是,11.327126,11.726776
48250,1,[MASK]喜欢。爱上江西，没有理由！[哈哈],10.795368,11.883537
100168,0,[MASK]喜欢。计划赶不上变化[抓狂][泪],12.905112,10.467625
22319,1,[MASK]喜欢。芭其乐，大嘴快乐的家伙[爱你],9.521594,11.024321
70122,0,[MASK]喜欢。传统已逝??????[抓狂],11.881396,10.07697
6338,1,[MASK]喜欢。谢谢哈! 欢迎常来![鼓掌],10.494632,11.539435
20081,1,[MASK]喜欢。胖子手感好啊！[鼓掌][爱你],9.737369,10.61158
23064,1,[MASK]喜欢。生快！[干杯][蛋糕][鼓掌],9.252825,9.804585
84060,0,[MASK]喜欢。居然把我干儿子装脸盆里！[怒],12.266845,11.249784
93871,0,[MASK]喜欢。三哥总是这么的让人惊喜[晕],10.694594,12.155951
104161,0,[MASK]喜欢。此刻后：ko了... [晕],10.648764,11.014403
40416,1,[MASK]喜欢。[害羞][哈哈]@魔王1987,9.762652,10.879834
15376,1,[MASK]喜欢。随手拍祝大家周末愉快！[爱你],9.323525,11.204219
10199,1,[MASK]喜欢。是滴，美女。欢迎哦！[可爱],8.618544,11.154712
71224,0,[MASK]喜欢。偷贡品。不怕报应啊？。[衰],12.469717,9.273436
12238,1,[MASK]喜欢。[哈哈] //@独眼u:哈哈哈,10.054356,11.43851
77537,0,[MASK]喜欢。求二手智能手机。。。[抓狂],10.085215,11.142277
55063,1,[MASK]喜欢。是帮你挡酒的男的么？[嘻嘻],10.955111,10.828167
21548,1,[MASK]喜欢。原来很多国家都免签![哈哈],10.2701025,12.854654
38076,1,[MASK]喜欢。百变大咖秀真的很快乐[哈哈],9.486895,13.285362
84198,0,[MASK]喜欢。[泪]//@那木错:[微风],11.476082,11.893545
27872,1,[MASK]喜欢。哈哈，强大[鼓掌][good],10.009839,11.565241
48051,1,[MASK]喜欢。眼睛一眨，美妞变辣妈！[哈哈],9.461815,10.519638
18029,1,[MASK]喜欢。祝大家十一小长假快乐[太开心],9.42145,11.669179
115177,0,[MASK]喜欢。[泪] //@袁腾飞:[泪],11.431438,11.729187
114619,0,[MASK]喜欢。可怜的风扇[泪] 我要等正版！,11.486044,11.707577
64870,0,[MASK]喜欢。固执的大叔这场又好危险[失望],11.336217,10.299739
74958,0,[MASK]喜欢。办公室都是孩儿他娘！！！[怒],12.578874,10.262913
77734,0,[MASK]喜欢。//@地狱中的八尾猫: [衰],10.772288,11.917283
51580,1,[MASK]喜欢。财神到我手?[偷笑][鼓掌],11.019019,11.192145
54352,1,[MASK]喜欢。爱吃牛排的童鞋举个手~[爱你],9.45258,10.578338
8324,1,[MASK]喜欢。开始喽，看起来吧！！[鼓掌],9.525782,11.053591
106626,0,[MASK]喜欢。受伤，是个超级不好的消息[衰],13.067357,10.87535
15031,1,[MASK]喜欢。[哈哈][哈哈]收费大调查。。,10.394608,10.097461
8249,1,[MASK]喜欢。用美食向大家说早安~[嘻嘻],8.4798355,12.031545
59782,0,[MASK]喜欢。愚人节的游戏，银行也玩呀[衰],10.684884,12.124236
110113,0,[MASK]喜欢。[衰]弄破了，基本上不会复原！,10.77666,11.971427
11405,1,[MASK]喜欢。哈，回忆录写到哪了？[嘻嘻],10.438777,11.6896305
81138,0,[MASK]喜欢。书人搬家，其实就是搬书[晕],11.351289,10.790962
