,labels,text,neg_logits,pos_logits
82777,0,[MASK]高兴。[泪] //@耿嘉晨：还真是,12.588897,12.560046
48250,1,[MASK]高兴。爱上江西，没有理由！[哈哈],10.176141,13.113476
100168,0,[MASK]高兴。计划赶不上变化[抓狂][泪],12.287638,11.769037
22319,1,[MASK]高兴。芭其乐，大嘴快乐的家伙[爱你],10.000107,11.365855
70122,0,[MASK]高兴。传统已逝??????[抓狂],10.864279,11.892704
6338,1,[MASK]高兴。谢谢哈! 欢迎常来![鼓掌],10.09709,13.290215
20081,1,[MASK]高兴。胖子手感好啊！[鼓掌][爱你],10.422181,12.242965
23064,1,[MASK]高兴。生快！[干杯][蛋糕][鼓掌],8.641074,10.634685
84060,0,[MASK]高兴。居然把我干儿子装脸盆里！[怒],12.108989,11.465801
93871,0,[MASK]高兴。三哥总是这么的让人惊喜[晕],10.653282,12.318275
104161,0,[MASK]高兴。此刻后：ko了... [晕],9.55268,10.988005
40416,1,[MASK]高兴。[害羞][哈哈]@魔王1987,10.376342,11.60573
15376,1,[MASK]高兴。随手拍祝大家周末愉快！[爱你],10.113272,12.611192
10199,1,[MASK]高兴。是滴，美女。欢迎哦！[可爱],9.163776,12.686756
71224,0,[MASK]高兴。偷贡品。不怕报应啊？。[衰],11.6537,9.624641
12238,1,[MASK]高兴。[哈哈] //@独眼u:哈哈哈,10.609828,12.1463
77537,0,[MASK]高兴。求二手智能手机。。。[抓狂],9.411322,11.03996
55063,1,[MASK]高兴。是帮你挡酒的男的么？[嘻嘻],11.8174305,12.068142
21548,1,[MASK]高兴。原来很多国家都免签![哈哈],9.798143,13.69979
38076,1,[MASK]高兴。百变大咖秀真的很快乐[哈哈],10.775836,15.102903
84198,0,[MASK]高兴。[泪]//@那木错:[微风],11.229372,12.236904
27872,1,[MASK]高兴。哈哈，强大[鼓掌][good],10.013753,12.613514
48051,1,[MASK]高兴。眼睛一眨，美妞变辣妈！[哈哈],9.774185,10.602103
18029,1,[MASK]高兴。祝大家十一小长假快乐[太开心],10.205089,12.394565
115177,0,[MASK]高兴。[泪] //@袁腾飞:[泪],12.150559,12.719094
114619,0,[MASK]高兴。可怜的风扇[泪] 我要等正版！,12.025457,12.70676
64870,0,[MASK]高兴。固执的大叔这场又好危险[失望],10.061403,10.809307
